date,AverageTemperature,State
01-11-2000,11.337,Arunachal Pradesh
01-12-2000,7.207,Arunachal Pradesh
01-01-2001,6.699,Arunachal Pradesh
01-02-2001,9.492,Arunachal Pradesh
01-03-2001,11.437,Arunachal Pradesh
01-04-2001,13.992,Arunachal Pradesh
01-05-2001,16.9,Arunachal Pradesh
01-06-2001,19.254,Arunachal Pradesh
01-07-2001,20.539,Arunachal Pradesh
01-08-2001,19.925,Arunachal Pradesh
01-09-2001,19.033,Arunachal Pradesh
01-10-2001,15.489,Arunachal Pradesh
01-11-2001,11.69,Arunachal Pradesh
01-12-2001,7.679,Arunachal Pradesh
01-01-2002,6.331,Arunachal Pradesh
01-02-2002,9.868,Arunachal Pradesh
01-03-2002,11.85,Arunachal Pradesh
01-04-2002,14.192,Arunachal Pradesh
01-05-2002,16.722,Arunachal Pradesh
01-06-2002,19.726,Arunachal Pradesh
01-07-2002,19.813,Arunachal Pradesh
01-08-2002,19.385,Arunachal Pradesh
01-09-2002,18.587,Arunachal Pradesh
01-10-2002,15.017,Arunachal Pradesh
01-11-2002,11.502,Arunachal Pradesh
01-12-2002,7.907,Arunachal Pradesh
01-01-2003,6.458,Arunachal Pradesh
01-02-2003,8.603,Arunachal Pradesh
01-03-2003,11.198,Arunachal Pradesh
01-04-2003,14.741,Arunachal Pradesh
01-05-2003,16.486,Arunachal Pradesh
01-06-2003,19.143,Arunachal Pradesh
01-07-2003,19.794,Arunachal Pradesh
01-08-2003,20.675,Arunachal Pradesh
01-09-2003,18.994,Arunachal Pradesh
01-10-2003,16.38,Arunachal Pradesh
01-11-2003,11.808,Arunachal Pradesh
01-12-2003,7.965,Arunachal Pradesh
01-01-2004,6.302,Arunachal Pradesh
01-02-2004,8.401,Arunachal Pradesh
01-03-2004,13.6,Arunachal Pradesh
01-04-2004,13.889,Arunachal Pradesh
01-05-2004,17.293,Arunachal Pradesh
01-06-2004,19.008,Arunachal Pradesh
01-07-2004,18.951,Arunachal Pradesh
01-08-2004,20.297,Arunachal Pradesh
01-09-2004,18.503,Arunachal Pradesh
01-10-2004,14.605,Arunachal Pradesh
01-11-2004,10.361,Arunachal Pradesh
01-12-2004,7.607,Arunachal Pradesh
01-01-2005,6.978,Arunachal Pradesh
01-02-2005,9.478,Arunachal Pradesh
01-03-2005,11.873,Arunachal Pradesh
01-04-2005,14.189,Arunachal Pradesh
01-05-2005,16.36,Arunachal Pradesh
01-06-2005,20.067,Arunachal Pradesh
01-07-2005,20.576,Arunachal Pradesh
01-08-2005,20.219,Arunachal Pradesh
01-09-2005,19.717,Arunachal Pradesh
01-10-2005,15.739,Arunachal Pradesh
01-11-2005,11.3,Arunachal Pradesh
01-12-2005,7.824,Arunachal Pradesh
01-01-2006,7.912,Arunachal Pradesh
01-02-2006,10.564,Arunachal Pradesh
01-03-2006,12.396,Arunachal Pradesh
01-04-2006,13.895,Arunachal Pradesh
01-05-2006,17.302,Arunachal Pradesh
01-06-2006,19.631,Arunachal Pradesh
01-07-2006,21.156,Arunachal Pradesh
01-08-2006,20.928,Arunachal Pradesh
01-09-2006,19.078,Arunachal Pradesh
01-10-2006,15.426,Arunachal Pradesh
01-11-2006,11.089,Arunachal Pradesh
01-12-2006,7.868,Arunachal Pradesh
01-01-2007,6.816,Arunachal Pradesh
01-02-2007,8.033,Arunachal Pradesh
01-03-2007,12.517,Arunachal Pradesh
01-04-2007,14.408,Arunachal Pradesh
01-05-2007,18.286,Arunachal Pradesh
01-06-2007,19.265,Arunachal Pradesh
01-07-2007,20.264,Arunachal Pradesh
01-08-2007,20.694,Arunachal Pradesh
01-09-2007,18.416,Arunachal Pradesh
01-10-2007,16.923,Arunachal Pradesh
01-11-2007,11.484,Arunachal Pradesh
01-12-2007,7.774,Arunachal Pradesh
01-01-2008,7.174,Arunachal Pradesh
01-02-2008,7.313,Arunachal Pradesh
01-03-2008,11.672,Arunachal Pradesh
01-04-2008,14.595,Arunachal Pradesh
01-05-2008,17.924,Arunachal Pradesh
01-06-2008,19.284,Arunachal Pradesh
01-07-2008,20.303,Arunachal Pradesh
01-08-2008,19.516,Arunachal Pradesh
01-09-2008,19.177,Arunachal Pradesh
01-10-2008,15.166,Arunachal Pradesh
01-11-2008,10.606,Arunachal Pradesh
01-12-2008,8.45,Arunachal Pradesh
01-01-2009,7.995,Arunachal Pradesh
01-02-2009,10.172,Arunachal Pradesh
01-03-2009,12.383,Arunachal Pradesh
01-04-2009,15.562,Arunachal Pradesh
01-05-2009,17.929,Arunachal Pradesh
01-06-2009,20.478,Arunachal Pradesh
01-07-2009,21.223,Arunachal Pradesh
01-08-2009,20.019,Arunachal Pradesh
01-09-2009,19.902,Arunachal Pradesh
01-10-2009,16.536,Arunachal Pradesh
01-11-2009,11.778,Arunachal Pradesh
01-12-2009,7.79,Arunachal Pradesh
01-01-2010,6.939,Arunachal Pradesh
01-02-2010,9.222,Arunachal Pradesh
01-03-2010,12.913,Arunachal Pradesh
01-04-2010,14.554,Arunachal Pradesh
01-05-2010,17.35,Arunachal Pradesh
01-06-2010,19.369,Arunachal Pradesh
01-07-2010,20.808,Arunachal Pradesh
01-08-2010,20.727,Arunachal Pradesh
01-09-2010,18.945,Arunachal Pradesh
01-10-2010,15.956,Arunachal Pradesh
01-11-2010,12.184,Arunachal Pradesh
01-12-2010,7.423,Arunachal Pradesh
01-01-2011,5.984,Arunachal Pradesh
01-02-2011,9.227,Arunachal Pradesh
01-03-2011,11.923,Arunachal Pradesh
01-04-2011,14.608,Arunachal Pradesh
01-05-2011,17.918,Arunachal Pradesh
01-06-2011,19.958,Arunachal Pradesh
01-07-2011,20.113,Arunachal Pradesh
01-08-2011,19.906,Arunachal Pradesh
01-09-2011,19.786,Arunachal Pradesh
01-10-2011,16.039,Arunachal Pradesh
01-11-2011,10.546,Arunachal Pradesh
01-12-2011,8.417,Arunachal Pradesh
01-01-2012,5.93,Arunachal Pradesh
01-02-2012,9.25,Arunachal Pradesh
01-03-2012,11.708,Arunachal Pradesh
01-04-2012,13.869,Arunachal Pradesh
01-05-2012,18.412,Arunachal Pradesh
01-06-2012,19.508,Arunachal Pradesh
01-07-2012,20.484,Arunachal Pradesh
01-08-2012,20.469,Arunachal Pradesh
01-09-2012,18.081,Arunachal Pradesh
01-10-2012,14.757,Arunachal Pradesh
01-11-2012,10.97,Arunachal Pradesh
01-12-2012,7.855,Arunachal Pradesh
01-01-2013,6.39,Arunachal Pradesh
01-02-2013,10.503,Arunachal Pradesh
01-03-2013,13.092,Arunachal Pradesh
01-04-2013,14.413,Arunachal Pradesh
01-05-2013,17.147,Arunachal Pradesh
01-06-2013,20.965,Arunachal Pradesh
01-07-2013,20.687,Arunachal Pradesh
01-08-2013,20.385,Arunachal Pradesh
,,
01-01-1980,14.757,Assam
01-02-1980,16.92,Assam
01-03-1980,20.564,Assam
01-04-1980,23.856,Assam
01-05-1980,24.105,Assam
01-06-1980,26.751,Assam
01-07-1980,27.132,Assam
01-08-1980,26.863,Assam
01-09-1980,26.472,Assam
01-10-1980,23.118,Assam
01-11-1980,20.164,Assam
01-12-1980,17.152,Assam
01-01-1981,14.965,Assam
01-02-1981,17.772,Assam
01-03-1981,20.083,Assam
01-04-1981,22.055,Assam
01-05-1981,24.439,Assam
01-06-1981,26.928,Assam
01-07-1981,26.775,Assam
01-08-1981,27.312,Assam
01-09-1981,26.447,Assam
01-10-1981,24.566,Assam
01-11-1981,20.406,Assam
01-12-1981,15.813,Assam
01-01-1982,15.882,Assam
01-02-1982,16.607,Assam
01-03-1982,20.146,Assam
01-04-1982,22.042,Assam
01-05-1982,25.164,Assam
01-06-1982,26.227,Assam
01-07-1982,27.038,Assam
01-08-1982,27.231,Assam
01-09-1982,26.412,Assam
01-10-1982,23.586,Assam
01-11-1982,19.307,Assam
01-12-1982,15.611,Assam
01-01-1983,13.793,Assam
01-02-1983,15.58,Assam
01-03-1983,19.886,Assam
01-04-1983,21.776,Assam
01-05-1983,24.137,Assam
01-06-1983,26.85,Assam
01-07-1983,27.36,Assam
01-08-1983,27.013,Assam
01-09-1983,26.257,Assam
01-10-1983,24.549,Assam
01-11-1983,20.156,Assam
01-12-1983,15.374,Assam
01-01-1984,14.427,Assam
01-02-1984,17.526,Assam
01-03-1984,21.695,Assam
01-04-1984,23.549,Assam
01-05-1984,24.217,Assam
01-06-1984,26.704,Assam
01-07-1984,26.378,Assam
01-08-1984,26.964,Assam
01-09-1984,25.278,Assam
01-10-1984,24.562,Assam
01-11-1984,19.296,Assam
01-12-1984,16.604,Assam
01-01-1985,15.127,Assam
01-02-1985,16.929,Assam
01-03-1985,21.88,Assam
01-04-1985,23.348,Assam
01-05-1985,24.629,Assam
01-06-1985,26.373,Assam
01-07-1985,25.98,Assam
01-08-1985,27.397,Assam
01-09-1985,26.082,Assam
01-10-1985,24.09,Assam
01-11-1985,19.538,Assam
01-12-1985,16.885,Assam
01-01-1986,15.628,Assam
01-02-1986,17.394,Assam
01-03-1986,20.959,Assam
01-04-1986,22.078,Assam
01-05-1986,24.478,Assam
01-06-1986,27.294,Assam
01-07-1986,26.705,Assam
01-08-1986,27.021,Assam
01-09-1986,25.505,Assam
01-10-1986,22.478,Assam
01-11-1986,19.979,Assam
01-12-1986,16.327,Assam
01-01-1987,15.477,Assam
01-02-1987,18.169,Assam
01-03-1987,20.357,Assam
01-04-1987,22.623,Assam
01-05-1987,24.973,Assam
01-06-1987,27.268,Assam
01-07-1987,26.633,Assam
01-08-1987,26.465,Assam
01-09-1987,26.182,Assam
01-10-1987,23.848,Assam
01-11-1987,21.006,Assam
01-12-1987,16.837,Assam
01-01-1988,16.011,Assam
01-02-1988,18.623,Assam
01-03-1988,21.091,Assam
01-04-1988,23.395,Assam
01-05-1988,24.574,Assam
01-06-1988,26.812,Assam
01-07-1988,27.026,Assam
01-08-1988,26.718,Assam
01-09-1988,26.369,Assam
01-10-1988,24.402,Assam
01-11-1988,20.448,Assam
01-12-1988,17.466,Assam
01-01-1989,14.752,Assam
01-02-1989,16.879,Assam
01-03-1989,21.145,Assam
01-04-1989,22.999,Assam
01-05-1989,25.735,Assam
01-06-1989,26.663,Assam
01-07-1989,26.708,Assam
01-08-1989,27.044,Assam
01-09-1989,26.402,Assam
01-10-1989,24.264,Assam
01-11-1989,19.497,Assam
01-12-1989,15.161,Assam
01-01-1990,16.455,Assam
01-02-1990,17.334,Assam
01-03-1990,19.423,Assam
01-04-1990,21.455,Assam
01-05-1990,24.79,Assam
01-06-1990,26.49,Assam
01-07-1990,26.744,Assam
01-08-1990,27.085,Assam
01-09-1990,25.911,Assam
01-10-1990,23.275,Assam
01-11-1990,21.105,Assam
01-12-1990,16.674,Assam
01-01-1991,14.385,Assam
01-02-1991,18.185,Assam
01-03-1991,21.467,Assam
01-04-1991,22.745,Assam
01-05-1991,23.533,Assam
01-06-1991,25.948,Assam
01-07-1991,26.992,Assam
01-08-1991,26.715,Assam
01-09-1991,25.699,Assam
01-10-1991,23.89,Assam
01-11-1991,19.048,Assam
01-12-1991,15.126,Assam
01-01-1992,14.498,Assam
01-02-1992,15.182,Assam
01-03-1992,21.146,Assam
01-04-1992,23.518,Assam
01-05-1992,24.072,Assam
01-06-1992,26.473,Assam
01-07-1992,26.172,Assam
01-08-1992,26.807,Assam
01-09-1992,26.179,Assam
01-10-1992,23.349,Assam
01-11-1992,19.597,Assam
01-12-1992,14.571,Assam
01-01-1993,14.39,Assam
01-02-1993,17.634,Assam
01-03-1993,19.64,Assam
01-04-1993,22.463,Assam
01-05-1993,23.943,Assam
01-06-1993,25.671,Assam
01-07-1993,26.812,Assam
01-08-1993,26.545,Assam
01-09-1993,25.72,Assam
01-10-1993,23.974,Assam
01-11-1993,20.226,Assam
01-12-1993,17.056,Assam
01-01-1994,16.223,Assam
01-02-1994,16.74,Assam
01-03-1994,20.404,Assam
01-04-1994,22.941,Assam
01-05-1994,25.623,Assam
01-06-1994,26.54,Assam
01-07-1994,27.508,Assam
01-08-1994,27.269,Assam
01-09-1994,26.905,Assam
01-10-1994,23.302,Assam
01-11-1994,19.791,Assam
01-12-1994,15.724,Assam
01-01-1995,14.51,Assam
01-02-1995,16.857,Assam
01-03-1995,21.189,Assam
01-04-1995,23.51,Assam
01-05-1995,26.047,Assam
01-06-1995,26.707,Assam
01-07-1995,26.331,Assam
01-08-1995,26.671,Assam
01-09-1995,25.863,Assam
01-10-1995,24.455,Assam
01-11-1995,20.739,Assam
01-12-1995,16.36,Assam
01-01-1996,15.136,Assam
01-02-1996,17.833,Assam
01-03-1996,21.409,Assam
01-04-1996,23.707,Assam
01-05-1996,24.595,Assam
01-06-1996,26.103,Assam
01-07-1996,26.24,Assam
01-08-1996,26.698,Assam
01-09-1996,26.397,Assam
01-10-1996,23.937,Assam
01-11-1996,20.517,Assam
01-12-1996,16.688,Assam
01-01-1997,14.326,Assam
01-02-1997,15.827,Assam
01-03-1997,20.909,Assam
01-04-1997,21.453,Assam
01-05-1997,24.697,Assam
01-06-1997,25.658,Assam
01-07-1997,26.716,Assam
01-08-1997,27.093,Assam
01-09-1997,25.266,Assam
01-10-1997,22.938,Assam
01-11-1997,20.125,Assam
01-12-1997,15.896,Assam
01-01-1998,14.611,Assam
01-02-1998,17.725,Assam
01-03-1998,19.723,Assam
01-04-1998,23.089,Assam
01-05-1998,25.859,Assam
01-06-1998,26.752,Assam
01-07-1998,26.61,Assam
01-08-1998,26.649,Assam
01-09-1998,26.478,Assam
01-10-1998,25.369,Assam
01-11-1998,21.635,Assam
01-12-1998,17.238,Assam
01-01-1999,15.621,Assam
01-02-1999,20.217,Assam
01-03-1999,22.436,Assam
01-04-1999,25.129,Assam
01-05-1999,24.878,Assam
01-06-1999,26.839,Assam
01-07-1999,26.412,Assam
01-08-1999,26.203,Assam
01-09-1999,26.115,Assam
01-10-1999,24.198,Assam
01-11-1999,20.796,Assam
01-12-1999,16.804,Assam
01-01-2000,15.009,Assam
01-02-2000,16.292,Assam
01-03-2000,19.924,Assam
01-04-2000,22.97,Assam
01-05-2000,24.828,Assam
01-06-2000,26.295,Assam
01-07-2000,26.913,Assam
01-08-2000,26.332,Assam
01-09-2000,25.335,Assam
01-10-2000,24.072,Assam
01-11-2000,20.088,Assam
01-12-2000,15.962,Assam
01-01-2001,15.024,Assam
01-02-2001,18.037,Assam
01-03-2001,21.053,Assam
01-04-2001,23.181,Assam
01-05-2001,24.617,Assam
01-06-2001,26.355,Assam
01-07-2001,27.01,Assam
01-08-2001,27.077,Assam
01-09-2001,26.312,Assam
01-10-2001,23.768,Assam
01-11-2001,20.49,Assam
01-12-2001,16.195,Assam
01-01-2002,15.224,Assam
01-02-2002,18.484,Assam
01-03-2002,21.217,Assam
01-04-2002,22.554,Assam
01-05-2002,24.437,Assam
01-06-2002,26.259,Assam
01-07-2002,26.4,Assam
01-08-2002,26.372,Assam
01-09-2002,26.057,Assam
01-10-2002,23.691,Assam
01-11-2002,20.323,Assam
01-12-2002,16.547,Assam
01-01-2003,14.724,Assam
01-02-2003,17.593,Assam
01-03-2003,20.023,Assam
01-04-2003,23.257,Assam
01-05-2003,24.393,Assam
01-06-2003,25.966,Assam
01-07-2003,26.659,Assam
01-08-2003,27.334,Assam
01-09-2003,26.437,Assam
01-10-2003,24.238,Assam
01-11-2003,20.319,Assam
01-12-2003,16.579,Assam
01-01-2004,14.965,Assam
01-02-2004,17.518,Assam
01-03-2004,22.56,Assam
01-04-2004,21.973,Assam
01-05-2004,25.121,Assam
01-06-2004,26.073,Assam
01-07-2004,25.812,Assam
01-08-2004,27.257,Assam
01-09-2004,25.694,Assam
01-10-2004,22.909,Assam
01-11-2004,19.58,Assam
01-12-2004,16.558,Assam
01-01-2005,15.293,Assam
01-02-2005,18.502,Assam
01-03-2005,21.056,Assam
01-04-2005,22.894,Assam
01-05-2005,23.968,Assam
01-06-2005,26.923,Assam
01-07-2005,26.938,Assam
01-08-2005,26.884,Assam
01-09-2005,26.964,Assam
01-10-2005,23.892,Assam
01-11-2005,20.136,Assam
01-12-2005,16.678,Assam
01-01-2006,15.734,Assam
01-02-2006,19.5,Assam
01-03-2006,22.015,Assam
01-04-2006,22.831,Assam
01-05-2006,25.132,Assam
01-06-2006,26.162,Assam
01-07-2006,27.593,Assam
01-08-2006,27.646,Assam
01-09-2006,26.321,Assam
01-10-2006,24.053,Assam
01-11-2006,20.02,Assam
01-12-2006,16.635,Assam
01-01-2007,15.082,Assam
01-02-2007,16.903,Assam
01-03-2007,21.193,Assam
01-04-2007,23.148,Assam
01-05-2007,25.905,Assam
01-06-2007,26.253,Assam
01-07-2007,26.76,Assam
01-08-2007,27.486,Assam
01-09-2007,25.945,Assam
01-10-2007,24.559,Assam
01-11-2007,20.559,Assam
01-12-2007,16.341,Assam
01-01-2008,15.346,Assam
01-02-2008,16.123,Assam
01-03-2008,21.172,Assam
01-04-2008,23.636,Assam
01-05-2008,25.726,Assam
01-06-2008,26.275,Assam
01-07-2008,27.006,Assam
01-08-2008,26.541,Assam
01-09-2008,26.574,Assam
01-10-2008,23.732,Assam
01-11-2008,19.62,Assam
01-12-2008,17.402,Assam
01-01-2009,16.379,Assam
01-02-2009,18.961,Assam
01-03-2009,21.701,Assam
01-04-2009,24.191,Assam
01-05-2009,25.422,Assam
01-06-2009,27.119,Assam
01-07-2009,27.765,Assam
01-08-2009,26.896,Assam
01-09-2009,27.113,Assam
01-10-2009,24.565,Assam
01-11-2009,20.42,Assam
01-12-2009,16.362,Assam
01-01-2010,15.256,Assam
01-02-2010,17.933,Assam
01-03-2010,22.143,Assam
01-04-2010,23.468,Assam
01-05-2010,24.994,Assam
01-06-2010,26.032,Assam
01-07-2010,27.328,Assam
01-08-2010,27.445,Assam
01-09-2010,26.277,Assam
01-10-2010,24.441,Assam
01-11-2010,20.953,Assam
01-12-2010,16.18,Assam
01-01-2011,14.355,Assam
01-02-2011,17.928,Assam
01-03-2011,21.268,Assam
01-04-2011,23.341,Assam
01-05-2011,25.239,Assam
01-06-2011,26.673,Assam
01-07-2011,26.792,Assam
01-08-2011,26.728,Assam
01-09-2011,26.789,Assam
01-10-2011,24.52,Assam
01-11-2011,19.437,Assam
01-12-2011,16.698,Assam
01-01-2012,14.44,Assam
01-02-2012,17.744,Assam
01-03-2012,21.188,Assam
01-04-2012,22.601,Assam
01-05-2012,25.85,Assam
01-06-2012,26.066,Assam
01-07-2012,27.033,Assam
01-08-2012,27.262,Assam
01-09-2012,25.688,Assam
01-10-2012,23.19,Assam
01-11-2012,19.611,Assam
01-12-2012,16.147,Assam
01-01-2013,14.747,Assam
01-02-2013,19.154,Assam
01-03-2013,22.429,Assam
01-04-2013,23.407,Assam
01-05-2013,24.69,Assam
01-06-2013,27.834,Assam
01-07-2013,27.464,Assam
01-08-2013,27.214,Assam
,,
01-01-1980,15.967,Bihar
01-02-1980,19.249,Bihar
01-03-1980,24.201,Bihar
01-04-1980,30.123,Bihar
01-05-1980,30.702,Bihar
01-06-1980,29.325,Bihar
01-07-1980,28.403,Bihar
01-08-1980,28.298,Bihar
01-09-1980,28.317,Bihar
01-10-1980,25.833,Bihar
01-11-1980,21.929,Bihar
01-12-1980,17.598,Bihar
01-01-1981,15.612,Bihar
01-02-1981,19.263,Bihar
01-03-1981,23.392,Bihar
01-04-1981,27.497,Bihar
01-05-1981,29.407,Bihar
01-06-1981,30.61,Bihar
01-07-1981,28.201,Bihar
01-08-1981,28.633,Bihar
01-09-1981,28.092,Bihar
01-10-1981,25.607,Bihar
01-11-1981,20.807,Bihar
01-12-1981,16.617,Bihar
01-01-1982,17.009,Bihar
01-02-1982,18.087,Bihar
01-03-1982,22.679,Bihar
01-04-1982,27.804,Bihar
01-05-1982,30.355,Bihar
01-06-1982,29.848,Bihar
01-07-1982,29.663,Bihar
01-08-1982,28.421,Bihar
01-09-1982,28.338,Bihar
01-10-1982,25.441,Bihar
01-11-1982,21.112,Bihar
01-12-1982,17.07,Bihar
01-01-1983,14.444,Bihar
01-02-1983,17.626,Bihar
01-03-1983,23.82,Bihar
01-04-1983,26.914,Bihar
01-05-1983,29.498,Bihar
01-06-1983,31.239,Bihar
01-07-1983,29.179,Bihar
01-08-1983,28.888,Bihar
01-09-1983,28.274,Bihar
01-10-1983,25.454,Bihar
01-11-1983,20.872,Bihar
01-12-1983,16.652,Bihar
01-01-1984,15.421,Bihar
01-02-1984,17.76,Bihar
01-03-1984,24.923,Bihar
01-04-1984,29.491,Bihar
01-05-1984,31.383,Bihar
01-06-1984,29.232,Bihar
01-07-1984,28.119,Bihar
01-08-1984,28.221,Bihar
01-09-1984,27.266,Bihar
01-10-1984,26.38,Bihar
01-11-1984,20.627,Bihar
01-12-1984,17.531,Bihar
01-01-1985,16.436,Bihar
01-02-1985,18.821,Bihar
01-03-1985,26.081,Bihar
01-04-1985,29.718,Bihar
01-05-1985,30.517,Bihar
01-06-1985,30.841,Bihar
01-07-1985,27.829,Bihar
01-08-1985,28.733,Bihar
01-09-1985,27.958,Bihar
01-10-1985,25.318,Bihar
01-11-1985,21.278,Bihar
01-12-1985,18.138,Bihar
01-01-1986,16.244,Bihar
01-02-1986,18.791,Bihar
01-03-1986,24.409,Bihar
01-04-1986,28.251,Bihar
01-05-1986,29.02,Bihar
01-06-1986,30.735,Bihar
01-07-1986,28.317,Bihar
01-08-1986,28.617,Bihar
01-09-1986,27.961,Bihar
01-10-1986,24.847,Bihar
01-11-1986,22.073,Bihar
01-12-1986,17.306,Bihar
01-01-1987,15.862,Bihar
01-02-1987,20.028,Bihar
01-03-1987,24.335,Bihar
01-04-1987,28.564,Bihar
01-05-1987,30.27,Bihar
01-06-1987,31.709,Bihar
01-07-1987,28.773,Bihar
01-08-1987,28.57,Bihar
01-09-1987,28.472,Bihar
01-10-1987,26.074,Bihar
01-11-1987,21.874,Bihar
01-12-1987,17.566,Bihar
01-01-1988,17.161,Bihar
01-02-1988,19.7,Bihar
01-03-1988,24.249,Bihar
01-04-1988,29.135,Bihar
01-05-1988,31.231,Bihar
01-06-1988,29.807,Bihar
01-07-1988,28.766,Bihar
01-08-1988,28.727,Bihar
01-09-1988,29.201,Bihar
01-10-1988,26.115,Bihar
01-11-1988,21.605,Bihar
01-12-1988,18.169,Bihar
01-01-1989,15.269,Bihar
01-02-1989,18.588,Bihar
01-03-1989,23.926,Bihar
01-04-1989,28.845,Bihar
01-05-1989,30.993,Bihar
01-06-1989,29.813,Bihar
01-07-1989,28.56,Bihar
01-08-1989,28.719,Bihar
01-09-1989,28.421,Bihar
01-10-1989,26.349,Bihar
01-11-1989,21.2,Bihar
01-12-1989,16.487,Bihar
01-01-1990,17.073,Bihar
01-02-1990,19.135,Bihar
01-03-1990,22.575,Bihar
01-04-1990,28.201,Bihar
01-05-1990,29.959,Bihar
01-06-1990,30.652,Bihar
01-07-1990,28.224,Bihar
01-08-1990,28.868,Bihar
01-09-1990,28.473,Bihar
01-10-1990,25.04,Bihar
01-11-1990,22.233,Bihar
01-12-1990,17.673,Bihar
01-01-1991,15.388,Bihar
01-02-1991,20.177,Bihar
01-03-1991,24.526,Bihar
01-04-1991,28.325,Bihar
01-05-1991,31.095,Bihar
01-06-1991,29.868,Bihar
01-07-1991,29.338,Bihar
01-08-1991,28.441,Bihar
01-09-1991,28.12,Bihar
01-10-1991,25.677,Bihar
01-11-1991,20.674,Bihar
01-12-1991,16.65,Bihar
01-01-1992,15.634,Bihar
01-02-1992,17.578,Bihar
01-03-1992,24.989,Bihar
01-04-1992,29.528,Bihar
01-05-1992,29.805,Bihar
01-06-1992,30.797,Bihar
01-07-1992,28.58,Bihar
01-08-1992,28.589,Bihar
01-09-1992,28.37,Bihar
01-10-1992,25.973,Bihar
01-11-1992,21.708,Bihar
01-12-1992,16.828,Bihar
01-01-1993,15.565,Bihar
01-02-1993,20.199,Bihar
01-03-1993,22.969,Bihar
01-04-1993,27.754,Bihar
01-05-1993,30.317,Bihar
01-06-1993,30.269,Bihar
01-07-1993,29.316,Bihar
01-08-1993,28.57,Bihar
01-09-1993,27.705,Bihar
01-10-1993,26.552,Bihar
01-11-1993,21.923,Bihar
01-12-1993,17.674,Bihar
01-01-1994,17.03,Bihar
01-02-1994,18.336,Bihar
01-03-1994,24.8,Bihar
01-04-1994,28.264,Bihar
01-05-1994,31.446,Bihar
01-06-1994,30.478,Bihar
01-07-1994,28.983,Bihar
01-08-1994,28.764,Bihar
01-09-1994,28.344,Bihar
01-10-1994,25.826,Bihar
01-11-1994,21.303,Bihar
01-12-1994,17.065,Bihar
01-01-1995,14.973,Bihar
01-02-1995,18.772,Bihar
01-03-1995,23.979,Bihar
01-04-1995,28.919,Bihar
01-05-1995,32.528,Bihar
01-06-1995,31.42,Bihar
01-07-1995,28.824,Bihar
01-08-1995,28.658,Bihar
01-09-1995,28.142,Bihar
01-10-1995,26.541,Bihar
01-11-1995,21.245,Bihar
01-12-1995,17.535,Bihar
01-01-1996,16.254,Bihar
01-02-1996,19.075,Bihar
01-03-1996,25.102,Bihar
01-04-1996,28.986,Bihar
01-05-1996,31.984,Bihar
01-06-1996,30.067,Bihar
01-07-1996,29.076,Bihar
01-08-1996,28.195,Bihar
01-09-1996,28.472,Bihar
01-10-1996,25.744,Bihar
01-11-1996,21.47,Bihar
01-12-1996,17.012,Bihar
01-01-1997,15.677,Bihar
01-02-1997,18.207,Bihar
01-03-1997,24.436,Bihar
01-04-1997,26.679,Bihar
01-05-1997,30.636,Bihar
01-06-1997,31.036,Bihar
01-07-1997,28.662,Bihar
01-08-1997,28.642,Bihar
01-09-1997,28.046,Bihar
01-10-1997,24.843,Bihar
01-11-1997,22.139,Bihar
01-12-1997,16.637,Bihar
01-01-1998,15.222,Bihar
01-02-1998,19.537,Bihar
01-03-1998,22.395,Bihar
01-04-1998,28.165,Bihar
01-05-1998,31.236,Bihar
01-06-1998,32.014,Bihar
01-07-1998,28.99,Bihar
01-08-1998,28.78,Bihar
01-09-1998,28.522,Bihar
01-10-1998,27.403,Bihar
01-11-1998,23.015,Bihar
01-12-1998,17.659,Bihar
01-01-1999,15.56,Bihar
01-02-1999,20.697,Bihar
01-03-1999,25.683,Bihar
01-04-1999,30.749,Bihar
01-05-1999,30.67,Bihar
01-06-1999,30.033,Bihar
01-07-1999,28.601,Bihar
01-08-1999,28.226,Bihar
01-09-1999,28.008,Bihar
01-10-1999,26.127,Bihar
01-11-1999,22.091,Bihar
01-12-1999,18.113,Bihar
01-01-2000,16.031,Bihar
01-02-2000,17.653,Bihar
01-03-2000,23.537,Bihar
01-04-2000,28.992,Bihar
01-05-2000,30.435,Bihar
01-06-2000,29.646,Bihar
01-07-2000,28.886,Bihar
01-08-2000,28.97,Bihar
01-09-2000,27.681,Bihar
01-10-2000,26.894,Bihar
01-11-2000,22.786,Bihar
01-12-2000,17.578,Bihar
01-01-2001,15.873,Bihar
01-02-2001,19.913,Bihar
01-03-2001,24.117,Bihar
01-04-2001,28.846,Bihar
01-05-2001,30.322,Bihar
01-06-2001,29.136,Bihar
